ticker,year,sector,industry,market_cap,revenue,revenue_growth,cogs_pct_revenue,gross_margin,sga_pct_revenue,rd_pct_revenue,da_pct_revenue,da_pct_ppe,operating_margin,interest_pct_debt,tax_rate,net_margin,ebitda_margin,ar_days,inventory_days,ap_days,current_ratio,debt_to_equity,debt_to_assets,ppe_pct_assets,goodwill_pct_assets,cash_pct_assets,capex_pct_revenue,ocf_pct_revenue,fcf_pct_revenue,sbc_pct_revenue,dividend_pct_ni,log_revenue,log_assets,log_market_cap,total_assets,total_debt,net_income,capex,net_debt_issuance,net_equity_issuance
DVN,2023,Energy,Oil & Gas E&P,29412933632,15258000000.0,-0.2040273358025979,0.6482500983090838,0.35174990169091624,0.026740070782540308,0.0,0.1673875999475685,0.1303393722888492,0.3236990431249181,0.0572093023255814,0.18191650443434998,0.24557609123082974,0.4945602306986499,37.629112596670595,9.18865635426145,28.04569810939238,1.0705323838589351,0.527952852582467,0.2633728052266231,0.8001224989791752,0.030747243772968558,0.03572886892609228,0.2586839690654083,0.4288897627474112,0.1702057936820029,0.00609516319307904,0.4958633573525487,23.448369792679987,23.92153070795132,24.104700334044633,24490000000.0,6450000000.0,3747000000.0,3947000000.0,-242000000.0,-979000000.0
DVN,2024,Energy,Oil & Gas E&P,29412933632,15940000000.0,0.044697863415912975,0.704516938519448,0.2954830614805521,0.03136762860727729,0.0,0.20420326223337515,0.128584972742356,0.26235884567126727,0.043572748016951,0.20743534482758622,0.1813676286072773,0.46223337515683816,45.1555834378921,9.555654496883347,26.196794300979516,1.0356603203384709,0.6258841131664853,0.30184656761454953,0.830266653547181,0.02469743186067106,0.027747712289678244,0.46756587202007527,0.41405269761606023,-0.053513174404015054,0.006210790464240903,0.3241093047388447,23.492097510371217,24.14063179980295,24.104700334044633,30489000000.0,9203000000.0,2891000000.0,7453000000.0,2747000000.0,-1057000000.0
DVN,2025,Energy,Oil & Gas E&P,29412933632,17188000000.0,0.07829360100376404,0.7445310681871072,0.2554689318128927,0.028624621829183152,0.0,0.20915755178031184,0.13978536433626254,0.22434256457993948,0.05788492895411134,0.2264858626658973,0.15371189201768676,0.439725389806842,38.054456597626256,9.583496131905916,22.532624833945455,0.9804209495839452,0.5529366306027821,0.2717174594132726,0.8138865153960568,0.023829868033798537,0.045381182948827495,0.22771701186874563,0.3904468233651385,0.16272981149639285,0.005759832441238073,0.23429220287660862,23.56747730291734,24.176391311500574,24.104700334044633,31599000000.0,8586000000.0,2642000000.0,3914000000.0,-767000000.0,-1050000000.0
DXCM,2022,Healthcare,Medical Devices,26255894528,2909800000.0,,0.35284211973331503,0.647157880266685,0.34631246133754895,0.16640318922262698,0.05357756546841708,0.13728425501937302,0.13444222970650904,0.008671328671328672,0.1269191402251791,0.11725891813870369,0.19427452058560726,89.47504983160354,109.03428460114931,84.57533846303691,1.9946718860436035,1.0061919504643964,0.397833707365024,0.21062002707865793,0.03690858170892297,0.1191275478976946,0.12536944119870783,0.2300845418929136,0.10471510069420578,0.04347377826654753,0.0,21.791350187589227,22.40812657121184,23.9911563542614,5391700000.0,2145000000.0,341200000.0,364800000.0,0.0,-535200000.0
DXCM,2023,Healthcare,Medical Devices,26255894528,3622300000.0,0.2448621898412262,0.3681086602434917,0.6318913397565082,0.32725064185738345,0.13963503851144302,0.05134859067443337,0.1570282819755171,0.16500565938768186,0.007825751734772552,0.23775337837837837,0.14949065510863263,0.25307125307125306,98.13474864036662,153.1828408579571,75.6607169641518,2.844408740359897,1.2539882045828097,0.41407933594061774,0.18908133131135765,0.025492856572751216,0.09039827599968074,0.06531761587941363,0.2066366673108246,0.141319051431411,0.041631007923142754,0.0,22.01037502042103,22.55816461380951,23.9911563542614,6264500000.0,2594000000.0,541500000.0,236600000.0,443300000.0,-662100000.0
DXCM,2024,Healthcare,Medical Devices,26255894528,4033000000.0,0.11338100102145043,0.39543763947433674,0.6045623605256633,0.31881973716836104,0.13696999752045624,0.053979667741135634,0.15520068439438225,0.14877262583684603,0.007343278967303084,0.18730606488011284,0.14287131167865114,0.23449045375650882,91.0192164641706,124.18422372711312,79.02840481565086,1.4670532060027286,1.2305716731665557,0.3990130310740998,0.21631583005628807,0.019461793507595034,0.09346904156064462,0.08896603025043393,0.24535085544259858,0.15638482519216465,0.04225142573766427,0.0,22.117776353085596,22.592680550894283,23.9911563542614,6484500000.0,2587400000.0,576200000.0,358800000.0,0.0,-721800000.0
DXCM,2025,Healthcare,Medical Devices,26255894528,4662000000.0,0.15596330275229353,0.398991848991849,0.601008151008151,0.2769197769197769,0.12850707850707851,0.054011154011154014,0.15378977585048556,0.19558129558129558,0.013168309707131036,0.23162440279309077,0.17938652938652938,0.2913985413985414,95.21160446160445,123.44578248481264,67.56061502069781,1.8825204200700116,0.506081573197378,0.21919904099433746,0.25825328475212544,0.014984463477341914,0.1447499171911229,0.07797082797082797,0.309030459030459,0.23105963105963107,0.03423423423423423,0.0,22.262710377774475,22.570128832558222,23.9911563542614,6339900000.0,1389700000.0,836300000.0,363500000.0,-1207500000.0,-471900000.0
FANG,2022,Energy,Oil & Gas E&P,52810825728,9566000000.0,,0.2994982228726741,0.700501777127326,0.015053313819778381,0.0,0.1404975956512649,0.05656803737531041,0.6817896717541292,0.023201128703558553,0.20467224546722454,0.4584988500940832,0.7555927242316538,27.548609659209703,8.535776614310645,16.17975567190227,0.8111888111888111,0.40656469088591457,0.24338967530237704,0.9065206608416956,0.0,0.005990308672593384,0.37769182521430067,0.6611959021534601,0.2835040769391595,0.005749529583943132,0.35841313269493846,22.981480982309055,23.989368700215447,24.689982039388497,26209000000.0,6379000000.0,4386000000.0,3613000000.0,-257000000.0,-1251000000.0
FANG,2023,Energy,Oil & Gas E&P,52810825728,8339000000.0,-0.12826677817269494,0.4246312507494904,0.5753687492505096,0.01798776831754407,0.0,0.20937762321621298,0.06545699932518557,0.5480273414078427,0.025731510072048228,0.21468926553672316,0.3769037054802734,0.7397769516728625,37.02961985849622,6.493928268850608,26.903417113809656,0.7689753320683111,0.3901893287435456,0.23450915485672907,0.9197613875383608,0.0,0.020068273507810076,0.565295598992685,0.7099172562657393,0.14462165727305432,0.006475596594315865,0.4594336621062679,22.844209142171177,24.09059614913147,24.689982039388497,29001000000.0,6801000000.0,3143000000.0,4714000000.0,377000000.0,-840000000.0
FANG,2024,Energy,Oil & Gas E&P,52810825728,11023000000.0,0.32186113442858866,0.5469472920257643,0.4530527079742357,0.019323233239589947,0.0,0.25855030391000633,0.044205236381685074,0.3988025038555747,0.02160702228224173,0.1777382803821373,0.3028213734917899,0.6930055338836977,52.48344370860927,7.0227235030685025,57.089898822358606,0.438578258158387,0.3343786061913602,0.19807703738928847,0.9580930868453902,0.0,0.0023925578077631814,1.0693096253288579,0.5817835434999546,-0.4875260818289032,0.005896761317245759,0.47273816656680645,23.12324983601831,24.932307195818186,24.689982039388497,67292000000.0,13329000000.0,3338000000.0,11787000000.0,6373000000.0,-483000000.0
